Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-12-30 09:00:00,Netherlands,Netherlands,NL,83.94,120.06,83.48,74.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 10:00:00,Netherlands,Netherlands,NL,77.76,114.81,84.62,77.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 11:00:00,Netherlands,Netherlands,NL,75.41,112.55,84.98,78.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 12:00:00,Netherlands,Netherlands,NL,72.18,108.67,85.45,78.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 13:00:00,Netherlands,Netherlands,NL,75.13,111.67,85.1,78.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 14:00:00,Netherlands,Netherlands,NL,82.4,119.05,83.92,76.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 15:00:00,Netherlands,Netherlands,NL,105.1,142.53,79.87,71.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 16:00:00,Netherlands,Netherlands,NL,116.65,154.58,79.04,71.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 17:00:00,Netherlands,Netherlands,NL,122.3,161.59,77.96,71.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 18:00:00,Netherlands,Netherlands,NL,125.07,164.7,77.74,73.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 19:00:00,Netherlands,Netherlands,NL,118.77,157.19,78.95,74.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 20:00:00,Netherlands,Netherlands,NL,117.18,155.19,79.16,74.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 21:00:00,Netherlands,Netherlands,NL,116.58,154.48,79.32,74.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 22:00:00,Netherlands,Netherlands,NL,106.69,143.19,79.64,75.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-30 23:00:00,Netherlands,Netherlands,NL,104.08,140.21,80.31,75.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 00:00:00,Netherlands,Netherlands,NL,154.95,202.94,69.64,65.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 01:00:00,Netherlands,Netherlands,NL,155.66,203.97,68.89,64.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 02:00:00,Netherlands,Netherlands,NL,144.15,189.86,71.26,65.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 03:00:00,Netherlands,Netherlands,NL,137.16,181.25,72.69,66.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 04:00:00,Netherlands,Netherlands,NL,140.61,185.59,71.56,64.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 05:00:00,Netherlands,Netherlands,NL,139.92,184.71,71.53,62.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 06:00:00,Netherlands,Netherlands,NL,131.98,175.11,73.21,63.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 07:00:00,Netherlands,Netherlands,NL,140.03,185.03,72.26,65.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 08:00:00,Netherlands,Netherlands,NL,138.45,182.95,72.48,64.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 09:00:00,Netherlands,Netherlands,NL,122.93,166.73,76.05,68.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 10:00:00,Netherlands,Netherlands,NL,118.98,163.38,76.49,70.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 11:00:00,Netherlands,Netherlands,NL,119.03,163.87,76.47,70.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 12:00:00,Netherlands,Netherlands,NL,119.46,164.33,76.37,69.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 13:00:00,Netherlands,Netherlands,NL,121.23,166.33,76.03,69.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 14:00:00,Netherlands,Netherlands,NL,128.82,174.84,74.43,67.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 15:00:00,Netherlands,Netherlands,NL,146.26,193.4,71.17,63.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-12-31 16:00:00,Netherlands,Netherlands,NL,160.05,209.15,68.5,60.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
